timestep	volume	pressure	pair_lj_energy	pressure_xx	pressure_yy	pressure_zz	pressure_xy	pressure_yz	pressure_xz
28400	10000	0.1986000023	29.59612231	0.1904780852	0.1985361422	0.2067857796	-0.005084238952	-0.003494029558	0.0007382559932
28500	10000	0.1779224079	26.59043442	0.1554588102	0.1939136711	0.1843947424	-0.001146903787	0.0005073197594	-0.005517805324
28600	10000	0.2103388296	25.49384384	0.2006977243	0.2213919752	0.2089267892	-0.004633375251	-0.0007369161488	-0.00996843137
28700	10000	0.1961329229	24.66739289	0.2140820133	0.1924666481	0.1818501073	0.01593476595	-0.008926621915	0.00406781592
28800	10000	0.1778376801	15.13481233	0.1733805804	0.1875302269	0.1726022331	-9.558095041e-05	0.00491875652	-0.003415636769
28900	10000	0.1914084288	25.27106982	0.1856872002	0.2014106886	0.1871273975	0.01548071557	0.001745007144	-0.001877292507
29000	10000	0.1797784916	36.05837292	0.1660957238	0.1960413576	0.1771983935	-0.001314148285	0.004919181315	-0.00194374792
29100	10000	0.1875874974	30.26287678	0.1865007905	0.1890405176	0.187221184	-0.01685982268	-0.007295406145	-0.008524219737
29200	10000	0.2008926414	27.57472201	0.2113750881	0.2064440499	0.1848587863	0.005869662317	-0.008514630184	0.01105745804
29300	10000	0.1998960842	20.99514701	0.1936259271	0.2139074834	0.1921548419	0.002796194299	0.001457789887	-0.003200569533
29400	10000	0.2160519534	25.94612831	0.2245185312	0.2120042271	0.211633102	0.003681278575	-0.001127901166	0.01539920568
29500	10000	0.1909265099	31.3796077	0.1831417723	0.2015639624	0.1880737951	0.007227060932	0.00370563389	-0.009799062712
29600	10000	0.2065015761	24.07502879	0.1994255403	0.2252598686	0.1948193195	0.01793533846	-0.001930229474	0.006844826129
29700	10000	0.1853853892	24.7497277	0.1905351347	0.193359081	0.1722619519	0.001722109322	-0.007568415458	0.001894102135
29800	10000	0.179675661	22.52707439	0.1814525697	0.178287213	0.1792872003	0.02122347099	-0.006200227126	0.008454328907
29900	10000	0.1963891367	20.18778908	0.1941358999	0.1941713751	0.200860135	-0.003245936961	0.004764158566	0.004727360326
30000	10000	0.1826954203	24.02726065	0.1822168839	0.1796403331	0.186229044	-0.0005482494497	0.01540739746	-0.007491661582
30100	10000	0.1829816337	24.77864912	0.1804802558	0.1849432524	0.1835213929	-0.005370671588	-0.01068498862	0.003728868378
30200	10000	0.1939550215	33.90745109	0.2139496531	0.1761382831	0.1917771283	0.00626171263	0.004896567365	-0.0007840659587
30300	10000	0.1819985554	33.23309186	0.1961703235	0.1725258919	0.1772994507	0.001465006692	-0.002356763451	-0.009364556583
30400	10000	0.2197535685	32.80877767	0.2056889035	0.2120773876	0.2414944143	-0.001901550482	-0.02377767903	0.01056869084
30500	10000	0.197480218	24.46118762	0.1870502874	0.2149344789	0.1904558877	-0.0008784842077	-0.0005005579456	0.000164745265
30600	10000	0.1856045868	23.64701861	0.1823823242	0.1872091089	0.1872223273	-0.01042258314	-0.002774185702	-0.001711119963
30700	10000	0.1916975402	28.52352049	0.1841241633	0.1891110518	0.2018574054	-0.004817603847	0.01761469763	0.004772935515
30800	10000	0.177969543	25.40625508	0.1766617495	0.1900489042	0.1671979753	0.000302943442	0.01251581515	-0.001299568722
30900	10000	0.1834520378	21.99948929	0.1880146299	0.182571969	0.1797695146	0.000574899402	0.0006692376329	-0.009109509298
31000	10000	0.1891141369	25.08334951	0.1770392391	0.1962602163	0.1940429553	-0.0008420931525	-0.002595182697	0.01597836444
31100	10000	0.1974545619	28.90232596	0.2071171447	0.1962029424	0.1890435985	-0.008609525832	0.009308797136	0.01425317764
31200	10000	0.1866175694	22.82589056	0.1827456141	0.2004229871	0.1766841069	0.005861991521	-0.002578876003	-0.001776699685
31300	10000	0.2032446248	29.04242955	0.2014461658	0.2115154442	0.1967722645	0.003605945191	0.007976698069	0.009315165354
31400	10000	0.189653684	32.46190618	0.2152303555	0.1695455499	0.1841851465	0.006930560252	0.02054571711	0.004929152541
31500	10000	0.1976049106	28.87131538	0.2149410149	0.2053531881	0.1725205289	0.01290139801	-0.008072078197	-0.005133857771
31600	10000	0.1832571219	19.55694133	0.1844515453	0.1809344472	0.1843853732	-0.002334315615	-0.001756654115	0.0003777024577
31700	10000	0.1862614331	24.27181231	0.1879201701	0.1851883754	0.1856757537	0.002120111867	0.006897400804	0.005057427688
31800	10000	0.1858514151	24.52252492	0.1925655009	0.1853158692	0.1796728751	-0.001006312458	0.0073085538	-0.005238630213
31900	10000	0.1802661318	15.85894894	0.1798386896	0.1783047343	0.1826549715	0.001693185246	0.004079000969	0.001814586593
32000	10000	0.1969537751	29.2572966	0.2077079574	0.186301011	0.1968523569	-0.005640807811	0.005090733907	-0.001893634217
32100	10000	0.2038817194	32.37213113	0.2118885531	0.1893560866	0.2104005184	-0.001534064664	-0.002319072603	0.0003789867514
32200	10000	0.2024613404	26.10815718	0.2216423291	0.2087276706	0.1770140216	-0.007458622093	0.003410470047	-0.002332446157
32300	10000	0.2140969952	33.32953637	0.2162180868	0.2246555252	0.2014173737	0.006656770114	-0.004165658216	0.008978280888
32400	10000	0.1898608064	27.2591373	0.2028010035	0.1960966277	0.1706847879	0.003220869597	0.007602351397	0.002711718805
32500	10000	0.1873970985	24.16627068	0.1980980774	0.1938026217	0.1702905963	0.002947618768	0.004419405914	0.007995708266
32600	10000	0.1890411546	20.95627943	0.1859667613	0.1995880942	0.1815686083	-0.00987680988	0.01063733862	-0.003507674051
32700	10000	0.1839680682	24.51170498	0.1989902881	0.1777804791	0.1751334373	-0.0009989591939	0.007852633729	0.004792909397
32800	10000	0.1825197068	21.07891329	0.1970816036	0.1681054915	0.1823720252	-0.0001175708049	0.002025457651	-0.004018500752
32900	10000	0.1948337967	20.37630241	0.1924016579	0.2024912291	0.189608503	-0.004687763213	0.005988046793	0.009537329206
33000	10000	0.2010479343	24.46746687	0.1961326411	0.1926939973	0.2143171645	-0.01234024838	0.02498827988	0.0103329483
33100	10000	0.1922298195	23.12460156	0.1930272266	0.209138204	0.174524028	-0.008275179436	0.000269735584	0.0002260831828
33200	10000	0.176994694	17.77513687	0.1815446276	0.1810919066	0.1683475477	-0.0001586199828	0.006083669331	0.002634663751
33300	10000	0.1763490709	20.83749669	0.1808384511	0.1780650071	0.1701437544	0.001470033826	0.009216562833	0.002776579596
33400	10000	0.1784142742	22.36563704	0.1870402794	0.1841368653	0.1640656777	0.001681605554	0.007057612491	0.008313863183
33500	10000	0.1884105256	25.07835508	0.1840093193	0.1959946423	0.1852276152	0.01395195043	0.005656990707	0.007302057279
33600	10000	0.1931234692	32.36593352	0.1865883523	0.2067186545	0.1860634006	0.004511011266	-0.006425449812	-0.01278901802
33700	10000	0.1950659343	19.22561118	0.1990218206	0.2127119009	0.1734640815	0.01378311835	0.01456531312	0.006646044269
33800	10000	0.1904882511	13.33635986	0.1889705193	0.1992215902	0.183272644	0.01694047789	0.008332620231	0.001964451744
33900	10000	0.1877730359	36.13795126	0.193462047	0.2153724628	0.154484598	0.006767941581	-0.003720130887	0.003879008867
34000	10000	0.2010552712	32.75229683	0.191925163	0.213818883	0.1974217676	0.01236710975	0.003507036682	-0.005045576955
34100	10000	0.1872588467	24.22022624	0.1840975711	0.2004472387	0.1772317302	0.0008084122972	0.01423563998	0.003717277513
34200	10000	0.1738299491	25.02646393	0.1839111197	0.162502868	0.1750758595	0.01058639186	0.0277015705	-0.01060830439
34300	10000	0.1754643329	27.30236361	0.1716010664	0.1886969143	0.1660950178	0.01075394371	0.001055745629	-0.01497576367
34400	10000	0.1910924852	23.11704909	0.1791557407	0.1932204992	0.2009012158	0.0202272219	-0.01760746274	-0.006985098358
34500	10000	0.1747867863	21.98981843	0.1880172277	0.1737052277	0.1626379036	0.005081688471	0.0003446380466	-0.007497860258
34600	10000	0.1971698497	31.0270331	0.2067854782	0.1999406469	0.184783424	0.009759739853	-0.006574695512	0.00814829669
34700	10000	0.2025380872	33.87520923	0.1904008368	0.2088220866	0.208391338	0.0005564982655	0.006588370041	-0.007067359646
34800	10000	0.2021956122	27.95976238	0.2120236328	0.2038564712	0.1907067327	0.004821407002	-0.003728665781	-0.004346643312
34900	10000	0.1948658488	33.74897841	0.1936560295	0.1944138761	0.1965276408	0.005995735814	0.003363350355	0.002880731614
35000	10000	0.1932031935	24.80767667	0.1917583024	0.1973539794	0.1904972986	0.001998887882	-0.008095803195	-0.007074005126
35100	10000	0.1945910433	27.8494839	0.1990054081	0.1918481997	0.192919522	0.009392701733	0.007188201239	-0.0123476529
35200	10000	0.1849612392	24.01030729	0.1899389349	0.1808300823	0.1841147004	-0.01146694482	0.0001140279988	-0.000429658862
35300	10000	0.2008663471	26.49544273	0.2044272147	0.188516218	0.2096556086	0.00361550599	0.01942924668	-0.008707018042
35400	10000	0.216335236	22.25298848	0.2264735989	0.2142159992	0.2083161099	0.01987217545	-0.004699094843	-0.01753096601
35500	10000	0.2098756538	36.58971044	0.2291177694	0.2104814077	0.1900277842	-0.002632324297	0.01105446082	0.01785169746
35600	10000	0.1997660852	31.03841882	0.1988510377	0.1891525274	0.2112946904	0.004965348509	-0.001155055445	0.006404406693
35700	10000	0.1947368958	18.01376825	0.1946318457	0.1944169463	0.1951618955	0.001217420457	0.007377091491	0.004610272736
35800	10000	0.2006279634	22.14766811	0.1943846602	0.1775945479	0.2299046821	0.004412975176	0.003948583858	0.006246755519
35900	10000	0.2002019656	21.09076538	0.2082406776	0.1968312796	0.1955339398	-0.0009514121762	0.0001649443338	0.007694575706
36000	10000	0.1944254454	34.60461095	0.1926618484	0.1950940029	0.195520485	-0.01013390388	0.005119317666	0.009815436515
36100	10000	0.1990260302	30.13420913	0.2011578904	0.2020582879	0.1938619123	-0.0008643408873	-0.006369360581	-0.0007477152132
36200	10000	0.196062656	25.54325118	0.1907965531	0.1956247335	0.2017666814	-0.004996774325	0.0008039134843	-0.0007262372065
36300	10000	0.189619308	22.87976418	0.1931324409	0.192683533	0.1830419501	-0.001115159294	-0.006730609892	0.00776403524
36400	10000	0.1919563174	25.73114308	0.1857172938	0.1962706379	0.1938810206	-0.0009382725808	0.0003877779709	2.574861622e-05
36500	10000	0.1779672401	25.01994877	0.1657560002	0.1817407928	0.1864049273	0.006435661421	-0.008436804999	0.01186434023
36600	10000	0.1928062252	25.35340879	0.1977816481	0.1884747874	0.1921622401	-0.006228950448	0.004038488563	-0.007267295179
36700	10000	0.1918178438	31.79289173	0.1886289264	0.2004097403	0.1864148648	-0.00128523483	-0.00536350362	0.003087082308
36800	10000	0.1990220101	20.76680972	0.197617844	0.1925837925	0.2068643937	0.0002704155276	-0.005113217332	0.00242412004
36900	10000	0.1915653634	18.37037234	0.1954271058	0.2160710744	0.16319791	-0.009327292726	0.007635669213	0.002060542698
37000	10000	0.1840011047	29.56827158	0.1979154619	0.1714915445	0.1825963075	0.01555473536	-0.01037865575	0.01627840949
37100	10000	0.1976161031	29.83679991	0.1833654075	0.220529828	0.1889530739	-0.002764393185	-0.004818555036	0.004731962312
37200	10000	0.1887073838	26.9572802	0.1905662153	0.1989490772	0.1766068589	0.004514200215	-0.005499808847	0.02677522643
37300	10000	0.1878215144	21.74484468	0.1937330122	0.1935734185	0.1761581125	-0.004679032157	-0.001292306428	0.0139706509
37400	10000	0.1856898132	26.49697734	0.1900740709	0.178990045	0.1880053238	0.003628745849	-0.006482071535	0.00880293746
37500	10000	0.1838248326	20.54486862	0.1958577348	0.178135367	0.1774813961	0.009603204027	-0.002808071694	0.003494211091
37600	10000	0.1794343164	25.09045157	0.1797321403	0.1785590667	0.1800117421	0.0003812422315	-0.001016252797	0.007893534014
37700	10000	0.1993454583	29.84698313	0.20891261	0.2032440216	0.1858797435	0.01020814046	-0.001391033949	0.006439444957
37800	10000	0.1905756975	21.51622192	0.1995030493	0.1904166037	0.1818074395	0.004096425603	-0.008968737941	0.01134832042
37900	10000	0.1950195242	23.98856049	0.203617088	0.1934701653	0.1879713194	0.005097967387	-0.001080143331	0.006563489063
38000	10000	0.2031060408	28.76808588	0.2146731587	0.2036653457	0.1909796179	-0.01184111411	-0.006037684698	0.01114051463
38100	10000	0.19390493	22.23090358	0.2059247899	0.1891172844	0.1866727156	-0.001980491476	0.001476932007	0.00950461804
38200	10000	0.195354354	27.09715248	0.207873558	0.1841083315	0.1940811726	-0.00767627483	-0.00290824574	0.005962689951
38300	10000	0.1725469167	23.99797118	0.1885441409	0.1670822357	0.1620143735	-0.007494233741	-0.007847553458	-0.004367490234
38400	10000	0.182848626	24.36662839	0.1889799508	0.1842099133	0.175356014	-0.001155434988	-0.003944693432	-0.001396849861
38500	10000	0.1935676284	24.95422087	0.1980044936	0.1830281703	0.1996702212	-0.008576802879	0.002321363748	-0.005600335442
38600	10000	0.19668939	25.62506279	0.1976130407	0.2061475759	0.1863075534	-0.02140913365	0.006660172981	-0.007241978463
38700	10000	0.1921061491	30.95725279	0.2014468125	0.1950853684	0.1797862665	-0.007399467753	-0.009020519032	-0.001576832619
38800	10000	0.2037158562	37.06774796	0.2136619552	0.1740042715	0.2234813418	-0.01314926456	0.00253997804	-0.003077651592
38900	10000	0.1954589423	23.77695261	0.1984579255	0.1877269899	0.2001919116	-0.002801742653	0.003094462539	0.008955181961
39000	10000	0.187246573	28.48359894	0.1846289121	0.1776298906	0.1994809162	-0.01596924629	0.01309164128	-0.004584929508
39100	10000	0.1875483572	17.88553422	0.18789915	0.1875501119	0.1871958095	-0.002491771215	0.001674280289	0.003362747392
39200	10000	0.1652894117	25.26247999	0.1503110494	0.1690305285	0.1765266571	0.009263790195	0.02408161416	-0.005347592304
39300	10000	0.1776100841	19.15606443	0.1832023061	0.1684311745	0.1811967716	-0.003030254503	0.001545188213	0.006020542715
39400	10000	0.1774653416	24.32391199	0.1822062224	0.1814836411	0.1687061612	0.006697838696	-0.01022841826	0.006907110591
39500	10000	0.1895828252	26.31007046	0.1987314561	0.1793888728	0.1906281467	-0.008240477326	-0.003816421141	0.0001477319167
39600	10000	0.1967685887	35.9767266	0.1978609444	0.1926327746	0.1998120472	-0.01769343001	0.009319035976	0.001896903429
39700	10000	0.1999528773	35.00122519	0.1936753942	0.1976872877	0.20849595	-0.01233242652	0.002134385303	-0.009894758346
39800	10000	0.1951475679	25.09507035	0.2002428569	0.1870957625	0.1981040842	-0.01231498272	-0.002867029933	0.008992496699
39900	10000	0.1906576335	29.23173767	0.2121852058	0.1800926898	0.1796950049	-0.002233943559	0.008172084705	0.001935248928
40000	10000	0.2049395781	27.27161055	0.1885243938	0.233381511	0.1929128294	-0.01827168782	0.008294536783	0.0123269596
40100	10000	0.225956282	34.03932147	0.2302094068	0.2504589079	0.1972005313	-0.02583469096	0.03505668123	-0.003399967968
40200	10000	0.1840436678	22.84178583	0.1756856549	0.1754159682	0.2010293802	-0.005386259506	-0.01248792483	0.00552110917
40300	10000	0.1836995548	24.21492318	0.1826629737	0.1846978589	0.1837378318	-0.01868970739	0.002607608064	0.00451653017
40400	10000	0.1888810616	27.95728945	0.1889880175	0.1774943015	0.2001608658	-0.01162397689	0.001816618163	0.005058924707
40500	10000	0.2153241574	25.67016686	0.2339549437	0.2068453043	0.2051722242	-0.02311430718	-0.009890597017	0.01651177459
40600	10000	0.2086618276	29.93817244	0.2057440622	0.2275867478	0.1926546727	0.005427272842	0.000663748202	-0.003897676955
40700	10000	0.1968413665	29.57912936	0.1841669752	0.2006770842	0.2056800401	-0.005320113131	0.0003684604779	0.004813912436
40800	10000	0.1881350708	30.57227436	0.1823784018	0.1833312012	0.1986956094	0.002022214876	-0.002180584236	0.004188668763
40900	10000	0.1901137747	26.45032065	0.1783574015	0.1958104815	0.1961734411	-0.005106655471	-0.006333953252	-0.003807004131
41000	10000	0.1966091469	32.57890658	0.1893757516	0.192127905	0.2083237841	-0.003685506414	-0.002239133279	-0.007553904551
41100	10000	0.1908907187	23.00362901	0.1727392999	0.2196295254	0.1803033308	-0.007837749493	0.0111157935	0.007245006223
41200	10000	0.2102083266	30.39986004	0.2109615049	0.2148672969	0.204796178	-0.01097938955	0.00212494405	0.00887268441
41300	10000	0.1991299044	25.29239123	0.1970130547	0.2029943534	0.1973823051	-0.001667834573	-0.003733877701	-0.002644418941
41400	10000	0.1971356976	20.51469011	0.1963702482	0.1983129669	0.1967238778	-0.004358606058	0.004588069715	-0.000298888173
41500	10000	0.2001041523	31.52159885	0.1975757727	0.202153359	0.2005833253	0.00118690848	-0.01726756587	-0.0039981152
41600	10000	0.2029266997	28.77652885	0.1869571278	0.2164410443	0.2053819271	0.006475411042	0.002407902247	0.006054339502
41700	10000	0.1832105715	32.32663575	0.1668973803	0.1848295231	0.1979048111	-0.007344097432	0.02496821813	0.006089376182
41800	10000	0.1759174086	31.15351063	0.1798576762	0.1777545179	0.1701400318	0.001024673795	0.001634465428	0.005471622906
41900	10000	0.2053106509	23.60907171	0.1968090073	0.2163850888	0.2027378565	-0.005674762778	0.006867628837	-0.009259130771
42000	10000	0.1807150008	24.33624942	0.1745315479	0.1782306559	0.1893827986	0.001252649626	-0.001892905865	-0.001811941867
42100	10000	0.1890857135	20.99353379	0.1950468262	0.1887961018	0.1834142126	-0.0008083260041	0.002129586913	-0.002579977456
