timestep	volume	pressure	pair_lj_energy	pressure_xx	pressure_yy	pressure_zz	pressure_xy	pressure_yz	pressure_xz
2507100	3596.309983	0.5206847133	95.96209658	0.4741569161	0.5970543648	0.490842859	-0.00714946875	0.03525593641	-0.003696573356
2507200	3519.244972	0.5224899158	95.42874798	0.559279085	0.5337746178	0.4744160446	-0.08767764737	-0.0859514507	-0.01437735324
2507300	3490.015646	0.5925755192	111.2835264	0.5775143347	0.5460486981	0.6541635246	0.02709848752	-0.04159528983	-0.0190206968
2507400	3466.402815	0.5634443091	95.11293475	0.5583142263	0.5960241222	0.5359945787	0.06754811071	0.03526131081	0.04907093311
2507500	3456.784142	0.6158531857	110.2941918	0.5521422545	0.6418226202	0.6535946824	0.042807376	-0.01162783582	0.02110151889
2507600	3580.82725	0.5151972306	98.5596584	0.5795247748	0.4941971258	0.4718697914	0.01887349343	0.01206563683	0.04274718252
2507700	3606.457582	0.5301452852	98.15722442	0.5528996195	0.5372467034	0.5002895327	0.06527442354	0.07086463116	-0.03126703251
2507800	3693.053461	0.4911840442	89.13111892	0.5038461249	0.4666676017	0.5030384061	-0.02036505234	-0.0138119044	0.04387013721
2507900	3649.375684	0.4949141705	94.08333219	0.4582637029	0.4735673985	0.5529114102	-0.03671704553	0.01939333954	0.001844898527
2508000	3565.587454	0.6093147783	101.3335969	0.6478461686	0.6245109786	0.5555871878	-0.006325744163	0.0308883041	0.01489772275
2508100	3615.476381	0.5437721929	101.4963665	0.5940830037	0.4931543581	0.5440792169	0.04992391796	-0.02473485325	-0.1062973812
2508200	3502.459561	0.5869457599	111.4512527	0.5918583311	0.5687684833	0.6002104653	0.02634481289	0.06516993504	-0.01302682242
2508300	3465.508795	0.5433037803	94.15666573	0.5618306663	0.5463930857	0.521687589	0.02272386319	0.01462128852	-0.05066031729
2508400	3545.100034	0.5256349383	83.67840145	0.5497481339	0.4955633752	0.5315933057	-0.05597890355	-0.01647860826	-0.03902354666
2508500	3470.229019	0.5355576905	102.8408832	0.5751633467	0.5876938256	0.4438158991	-0.02835139269	-0.07974648107	-0.02210367514
2508600	3455.737995	0.555923253	93.18148761	0.5813020528	0.5563536345	0.5301140718	0.008073085136	0.03061429477	-0.01632408578
2508700	3489.745593	0.5585759318	99.7686826	0.5395072539	0.539030973	0.5971895686	0.04806091309	-0.04387076258	0.005505695806
2508800	3535.771187	0.5372639745	90.07190887	0.5585967502	0.5205611396	0.5326340337	0.00293211515	-0.01958887558	-0.05340901429
2508900	3613.101147	0.528940172	95.56343575	0.5186928854	0.5057742108	0.5623534197	-0.002817396218	0.009718736691	0.06863143536
2509000	3549.163332	0.6288817142	121.7501646	0.653295199	0.6261317298	0.6072182138	-0.02696594149	-0.01515175394	0.07176701364
2509100	3570.179216	0.5393403949	101.3200921	0.5497119674	0.5303421808	0.5379670363	-0.03506358203	0.05331154171	0.01257496753
2509200	3735.127569	0.5653337486	109.8227011	0.5922412245	0.5772129368	0.5265470844	0.1009938431	-0.027770278	-0.01895395983
2509300	3565.863262	0.5782872246	108.5132532	0.5714937496	0.566912304	0.5964556201	0.009943751778	0.01850867466	0.05033301762
2509400	3589.083891	0.4970140123	102.7997246	0.5303880268	0.4434529722	0.5172010379	-0.01596984711	0.04217393514	-0.05926280998
2509500	3488.02685	0.6422385234	124.2039226	0.6022126283	0.6830379786	0.6414649633	-0.004371287264	0.0299770465	0.02036402376
2509600	3523.471545	0.5784099663	96.79721125	0.5421441788	0.6437624836	0.5493232367	-0.06392073506	-0.01184695423	0.04616435473
2509700	3449.198469	0.5894154608	109.3542833	0.614846295	0.5894854051	0.5639146822	0.01382588398	-0.00690448052	0.05164273082
2509800	3471.232706	0.5459085641	96.4555803	0.553850112	0.508252891	0.5756226893	0.02213935799	0.05439936927	0.02811866347
2509900	3630.935782	0.5726230193	116.2773926	0.5628126794	0.5595464205	0.5955099581	-0.05584764589	-0.08332013593	0.06154401611
2510000	3456.11015	0.5556502058	93.23851287	0.6189799091	0.5307442796	0.5172264288	0.006496097954	0.0005161737105	0.007581913668
2510100	3632.954249	0.5493739577	103.6137333	0.5843794939	0.513207949	0.5505344303	0.03820058907	0.03359142765	0.09555345791
2510200	3475.943513	0.5555590941	95.20734637	0.5849934081	0.553425445	0.528258429	0.02175886375	0.04243951412	0.02215357074
2510300	3541.754997	0.5648039	100.236377	0.528916118	0.6037553791	0.5617402029	-0.01306816941	0.008193024234	0.008040318621
2510400	3510.23135	0.5453233933	101.4784037	0.5880591871	0.5328200514	0.5150909414	-0.06333242544	-0.02405041095	0.05247572502
2510500	3497.199815	0.5669437817	89.7920304	0.5726296415	0.5625329612	0.5656687424	0.03140647309	-0.004184676236	-0.008587724371
2510600	3619.814457	0.5321120279	89.69919313	0.5561477593	0.5407217443	0.49946658	-0.008799261469	0.01018027138	0.02783537885
2510700	3535.500314	0.5511150384	108.5244375	0.5043008813	0.6057255143	0.5433187195	0.01349742502	-0.003818573516	0.02982090875
2510800	3602.026684	0.5190449215	95.21966115	0.5849379889	0.5046389587	0.4675578167	0.01217989549	0.002398150529	0.04069762214
2510900	3598.216657	0.5327008194	106.3572689	0.5457591837	0.4831307095	0.5692125652	0.0487422355	0.04378224615	0.03816465488
2511000	3548.596491	0.565575282	122.283574	0.5912880745	0.5393747044	0.5660630672	-0.04327731478	0.01532286186	-0.002830960824
2511100	3645.803656	0.513442416	93.01462216	0.56009731	0.449254191	0.5309757469	0.04650248951	0.005291809206	0.003339573274
2511200	3641.237757	0.5016176568	88.04827168	0.5107956237	0.4863626723	0.5076946744	0.005069184515	-0.04873825349	0.02347649507
2511300	3613.034799	0.5073823057	100.9184485	0.4461577169	0.5185152499	0.5574739502	0.03012118729	-0.005211672921	-0.02266900373
2511400	3561.386443	0.509733402	84.35166088	0.5270531499	0.4990599248	0.5030871313	-0.02649531384	-0.03765015887	0.003928068843
2511500	3492.883552	0.5646493911	106.1739879	0.5544595104	0.5625195226	0.5769691404	-0.06188993038	-0.016241067	0.001328512872
2511600	3579.237769	0.5401106566	94.83054601	0.6017408983	0.5646917322	0.4538993394	0.04393036285	0.01572796384	-0.02623261733
2511700	3548.388543	0.5630142641	100.7833926	0.5554727242	0.5827546784	0.5508153896	-0.02097507554	0.03032193054	-0.01125076827
2511800	3447.176625	0.5727806822	106.6335954	0.5974297282	0.5295609162	0.5913514021	-0.01507055433	0.02345414778	-0.06041677288
2511900	3528.616255	0.5845096848	113.0494277	0.5821855699	0.5761135044	0.5952299803	0.009332017638	-0.03702253874	-0.02155085406
2512000	3556.386273	0.5080048277	92.93115365	0.4752959479	0.5481670106	0.5005515246	0.03874472461	-0.01463093253	0.01642199549
2512100	3484.502322	0.5711416148	95.39698165	0.5671809893	0.5989894598	0.5472543951	-0.004847564828	-0.02825897518	-0.0138293907
2512200	3574.529222	0.5066654586	87.88023823	0.5034860217	0.5122995983	0.5042107559	0.01631975146	-0.0261679867	0.008103068875
2512300	3583.525385	0.5244503627	82.94114825	0.4912311454	0.5166777575	0.5654421851	0.05084861616	0.03043550508	0.001573902591
2512400	3537.733808	0.5239094235	99.38486633	0.5151422243	0.5431395214	0.5134465247	0.04231707853	-0.04786014545	-0.01239544893
2512500	3509.898308	0.5530904704	100.4760311	0.558893207	0.5834620081	0.5169161961	-0.0001063561345	0.03408004593	-0.02713949688
2512600	3527.99866	0.563792415	104.7734679	0.4575122818	0.6100342355	0.6238307276	-0.03896395115	0.03261800179	-0.04082032036
2512700	3571.831219	0.4996707887	85.68297735	0.4613166844	0.4786213589	0.5590743228	-0.01488499077	-0.03476323905	-0.01367359546
2512800	3606.085081	0.5413231402	93.28266113	0.5491559303	0.561791023	0.5130224674	0.004151315068	0.00545423138	0.02561944375
2512900	3459.020242	0.5788917835	124.8292909	0.6279952045	0.5882750707	0.5204050753	0.01507407616	-0.003136186769	0.04743970002
2513000	3603.048577	0.5101660775	82.44983383	0.510388378	0.5040700938	0.5160397607	0.01387658911	-0.04005648019	-0.03905979206
2513100	3588.046361	0.5354951067	116.4410078	0.5727864439	0.5272581746	0.5064407017	-0.04669388843	0.01688600669	0.02491305778
2513200	3469.816421	0.5557436979	105.1341272	0.5974731762	0.5608043838	0.5089535337	-0.0300240489	0.01326458291	0.01002416912
2513300	3601.184361	0.5546957767	91.18798513	0.5558610864	0.5959982909	0.5122279529	0.02617294496	0.03579040903	0.008875364064
2513400	3534.662871	0.5198281255	93.93493298	0.5243037307	0.5274519183	0.5077287276	-0.02873830373	0.03400527145	0.0267788608
2513500	3545.068742	0.5134721492	88.36240521	0.5340652289	0.5088496248	0.4975015939	-0.0248617551	0.03566978319	0.01130970189
2513600	3552.945297	0.5638903466	104.6809827	0.5596314385	0.5759910452	0.556048556	0.01827426725	0.01816033462	-0.01037385312
2513700	3496.559849	0.6541794942	137.969615	0.5761433104	0.6721452548	0.7142499175	-0.005199870544	-0.03609937092	0.09028423327
2513800	3546.647046	0.5460830817	102.3165401	0.5395574094	0.5358246105	0.5628672252	0.00112415614	-0.005325358435	-0.04107161949
2513900	3536.078541	0.5366375938	98.65548627	0.4955406611	0.5901394113	0.524232709	-0.03674569291	0.004167869641	-0.06925698979
2514000	3543.796901	0.5307697507	103.0649899	0.5219448532	0.5361993386	0.5341650602	-0.01671508304	0.05155015674	0.001535837381
2514100	3504.470036	0.5501650876	101.2962269	0.5615158764	0.4820909366	0.6068884497	-0.03113754872	-0.007903967471	-0.01822070714
2514200	3449.524255	0.6800547452	132.6574174	0.713056399	0.6846862912	0.6424215453	0.04082060386	-0.01459196072	-0.003647170176
2514300	3463.918929	0.5992693223	109.2440231	0.6105412843	0.5646494876	0.622617195	0.01344983001	0.02317642519	-0.0292709309
2514400	3512.382581	0.592316158	119.6393809	0.5724423273	0.5937879325	0.6107182142	0.07919099858	0.06190524679	0.05468674061
2514500	3522.34911	0.5747318616	115.371799	0.6153388734	0.6360234725	0.4728332387	-0.008075913146	0.009474682651	-0.05541192221
2514600	3506.580841	0.5781046325	100.7720745	0.6207411574	0.594053591	0.519519149	0.03087030757	0.02746201623	0.01747409531
2514700	3513.255593	0.5555413229	93.95525009	0.5264425344	0.5766039005	0.5635775338	0.02044654603	-0.03050587103	0.005199958
2514800	3563.052954	0.5287131804	89.07554562	0.483056341	0.5745515213	0.5285316789	-0.04981724179	0.02485120887	-0.06550613292
2514900	3598.713176	0.5436175901	99.30476169	0.5605363536	0.5386064078	0.5317100091	-0.01702728383	-0.0769893666	-0.02186199447
2515000	3616.419552	0.5179680437	101.2952104	0.4583276289	0.5608723778	0.5347041246	-0.01359496363	0.009189315564	-0.01286009405
2515100	3456.788845	0.5705932108	91.83304701	0.5418611926	0.5734992935	0.5964191464	0.01161714531	-0.03436238777	0.02309649086
2515200	3528.46789	0.5624745601	105.7146684	0.5345536717	0.5828072583	0.5700627502	0.0307502035	-0.01342746898	-0.002733770963
2515300	3507.308462	0.558748256	95.90146385	0.5394203242	0.477851671	0.6589727727	-0.01693706218	-0.02119784951	-0.01502228945
2515400	3530.019106	0.528669829	96.56011042	0.520601103	0.5572552675	0.5081531164	0.002145025336	0.03392923837	-0.0316323861
2515500	3558.297975	0.5399093414	104.4925986	0.5268655083	0.6014599317	0.4914025843	-0.06405049587	-0.06288777151	0.05095413597
2515600	3508.991421	0.545111136	105.8634375	0.5412432598	0.5708230953	0.5232670529	-0.09533927907	-0.04973776367	-0.003998425868
2515700	3567.653599	0.5189661346	99.55410661	0.5555261145	0.5326072457	0.4687650434	0.03615819508	0.009028768486	-0.03207295116
2515800	3593.399043	0.5707313705	103.1027061	0.6110620481	0.5556809773	0.545451086	0.09260515027	-0.08037176856	-0.06079216156
2515900	3539.524669	0.6307996966	116.8443002	0.6295437185	0.6268321578	0.6360232134	0.04023675062	0.04103820433	-0.03568019507
2516000	3535.208864	0.5515637587	88.76537682	0.559639815	0.5682319785	0.5268194826	-0.004361835776	0.01749640349	0.01984800413
2516100	3563.51749	0.5430030825	97.12490965	0.5002499242	0.6034588853	0.5253004381	-0.05329971172	-0.08162060369	0.0535254986
2516200	3522.176974	0.5412384381	101.2023968	0.531481003	0.5747486877	0.5174856235	0.03395952507	-0.03785564383	0.003298663484
2516300	3476.090593	0.5888306332	115.2290896	0.5792094201	0.6181575441	0.5691249353	0.03794036883	-0.001022602576	0.007073192934
2516400	3486.887025	0.5589990282	99.4375587	0.5431773805	0.6017391532	0.5320805508	-0.03481144244	0.03361284249	0.02841850619
2516500	3511.133766	0.4946336082	96.82560452	0.5042837945	0.5281322035	0.4514848265	0.03217906484	-0.008357307244	0.0344234264
2516600	3453.783548	0.5645720641	97.38807454	0.528891346	0.4892752856	0.6755495607	-0.05285562506	-0.03547336092	-0.02542416752
2516700	3580.823581	0.5701926541	121.4020682	0.5726074785	0.5360175817	0.6019529022	0.03395193786	0.01486443956	0.0519640447
2516800	3522.382599	0.5076125166	81.99088013	0.4301442043	0.5060882009	0.5866051447	0.06527833253	-0.02490602116	-0.0163680638
2516900	3621.96793	0.5628849424	95.80355991	0.5270797323	0.5450950899	0.616480005	-0.008846189362	-0.0167301696	-0.007675881866
2517000	3626.623064	0.5566838707	117.5040603	0.4863757795	0.6123846704	0.5712911621	-0.03217836286	0.08062869498	0.00474732225
2517100	3693.284991	0.5290139904	104.5814923	0.5117403216	0.6058996259	0.4694020237	0.03526435408	0.01284097385	-0.004018675525
2517200	3494.205484	0.5591099529	107.1211985	0.5147671105	0.4885861953	0.6739765528	-0.00730608347	-0.0001441788287	0.0611492504
2517300	3639.742732	0.5664276684	122.3600875	0.5635844298	0.5773788754	0.5583197001	0.03549022701	-0.02324500505	0.0453126181
2517400	3598.431206	0.4891815161	83.01262443	0.501171954	0.4733144318	0.4930581624	0.05408607264	-0.004313826621	0.01761397099
2517500	3546.728573	0.5430918439	95.86325078	0.5838229165	0.4938049447	0.5516476704	-0.004044808297	-0.03903334378	0.02824810923
2517600	3503.454711	0.5774657311	109.4699965	0.5899262516	0.5986959754	0.5437749662	0.0320185503	0.03104192124	-0.07988527336
2517700	3516.572529	0.51752988	91.79408857	0.536739698	0.5048303015	0.5110196404	-0.04899871096	0.01649090178	-0.1140561782
2517800	3572.280808	0.4779277535	86.63518115	0.4768484871	0.4621076104	0.494827163	-0.009679274657	0.04781789285	0.06245087082
2517900	3563.29452	0.4974795563	103.6873539	0.4840625601	0.4945397147	0.513836394	-0.02729898148	-0.02909702255	0.04408971082
2518000	3518.337204	0.5602045907	98.45057589	0.6020932143	0.5796927392	0.4988278186	-0.01807821322	0.04023651761	-0.00931530715
2518100	3521.325275	0.5776853221	105.4565989	0.5314373092	0.6389953994	0.5626232576	-0.02043618885	0.01379078282	-0.04732550178
2518200	3552.781937	0.5558210512	84.81240544	0.5223607793	0.5737105849	0.5713917894	0.07937015257	-0.08004509813	-0.03832909817
2518300	3534.362248	0.508786328	100.0565618	0.5346016672	0.5105860948	0.4811712219	-0.02819538145	-0.02003524507	-0.005000547499
2518400	3567.259174	0.556585722	104.7084168	0.5581334218	0.5586105141	0.55301323	-0.0273789351	-0.004858049167	-0.01866676068
2518500	3605.498613	0.4861522422	85.44307651	0.5055734176	0.4635884965	0.4892948125	0.02372091518	-0.02843924985	0.02337265001
2518600	3507.228025	0.5742776722	101.7250008	0.6162310131	0.5660752221	0.5405267815	0.03639023742	0.0309012428	0.04422367758
2518700	3493.183763	0.5470928198	109.0021846	0.5306179214	0.594327328	0.51633321	-0.02182851764	-0.01720686917	-0.04761846149
2518800	3570.19559	0.5572871108	92.28570983	0.5269758395	0.5718435369	0.5730419559	0.02379064919	-0.0958870247	0.04091497901
2518900	3512.625977	0.6092303812	107.8822672	0.6370318062	0.6003778644	0.590281473	-0.04848886627	-0.007797655665	0.03742304326
2519000	3573.291373	0.5186666897	84.92193585	0.5330628763	0.5027442379	0.520192955	-0.01732105531	-0.009542924475	0.01822528926
2519100	3602.917334	0.578645419	113.2547967	0.5657432701	0.58149991	0.5886930768	0.009809412082	-0.01933691922	0.08972260086
2519200	3459.334974	0.5777105783	112.4790127	0.5503420326	0.606962055	0.5758276471	0.05423561141	0.007737601513	0.05355417122
2519300	3533.201323	0.5906420203	110.4113896	0.6189514894	0.5897434906	0.5632310809	0.01963749632	0.05929947263	0.007746538196
2519400	3506.462904	0.5337744327	98.02642039	0.5507330764	0.5109645195	0.5396257021	-0.01760896423	-0.03019104068	0.02524259542
2519500	3535.628458	0.5472009368	102.402981	0.5995470515	0.559152964	0.4829027949	0.02350125947	0.004739762783	0.04640276912
2519600	3493.658899	0.5517572029	108.9129166	0.6135842663	0.5390338633	0.5026534789	-0.009443882806	-0.06063652507	-0.022810309
2519700	3426.387324	0.5846184151	117.7953556	0.6231902389	0.59428814	0.5363768663	-0.06366398622	-0.06491519789	-0.02293321677
2519800	3549.610966	0.5529690398	110.2404532	0.5538834878	0.5844789769	0.5205446548	0.009376967363	-0.01214445425	-0.03187556071
2519900	3544.062585	0.5125674735	92.34071561	0.5181902719	0.4649321594	0.5545799892	0.05458626728	-0.06236232535	-0.03227667863
2520000	3517.697992	0.5034734208	97.07056099	0.4576203809	0.5451696927	0.5076301887	-0.118994567	-0.08167706987	-0.01322654146
2520100	3593.51627	0.5621375032	104.9795278	0.5468932671	0.5696038815	0.5699153608	0.02013654069	0.02499893182	0.01853957223
2520200	3535.735643	0.5273015743	93.16638816	0.5065067203	0.4978700422	0.5775279604	-0.04722796678	-0.02207526959	0.01066368244
2520300	3556.035896	0.5356867626	107.0133043	0.52612321	0.5827432795	0.4981937984	0.04713254326	-0.00244052829	0.01729528302
2520400	3515.631813	0.5525140018	106.9928809	0.5459781637	0.5388067676	0.5727570742	-0.03763179039	-0.01086282204	-0.006669540372
2520500	3414.776987	0.5531341053	97.28021248	0.5800695134	0.5763978232	0.5029349795	0.08337817835	-0.09079914536	0.04536992175
2520600	3514.491631	0.5037922629	81.89191218	0.4873310979	0.4795131775	0.5445325134	0.05781803128	-0.006851551352	0.03241137251
2520700	3472.799105	0.5490650898	102.1664849	0.5692451295	0.5336673231	0.5442828169	-0.03868626075	-0.01372010988	-0.01838803117
2520800	3435.369214	0.5789578241	91.22134878	0.5782587946	0.6173883367	0.541226341	0.01123295475	-0.01347743222	-0.0004885053337
2520900	3571.283962	0.5220707716	97.9346126	0.5589680529	0.4457559259	0.5614883361	-0.0544529195	-0.009089134738	0.03194320532
